BiologicalMarkupService,138.5,46,10.0,46,73,89,75,5.0
CRMTeeTimeAPI,171.47,56,9.2,57,67,78,77,29.74
AccountEventHandler,251.38,70,1.9,71,67,89,82,0.88
serviceName,1832.67,89,3.3,96,67,100,77,4.0
SmsGate2,401.62,61,5.0,62,73,78,80,108.0
bananaService,263.8,94,2.3,98,50,100,72,40.6
erez3,144.88,57,7.7,58,67,78,82,13.19
FaxStatus,91.0,83,25.8,84,78,89,89,3.0
TableJobs,87.9,67,14.7,67,73,67,80,37.8
BLiquidity,445.43,96,8.8,99,80,78,83,6.14
ServicioVisualizacion,191.83,73,3.6,74,73,89,84,2.66
AnalysisWSGowlabImplService,291.09,84,1.3,84,53,89,66,106.44
MulttestService,62.75,56,7.8,56,83,89,91,2.25
embossversionService,367.4,85,4.4,95,73,100,84,6.0
SkyNode,80.55,94,13.6,94,60,89,54,26.19
SimpleTest,118.1,45,2.4,46,67,78,72,3.35
XigniteMaster,850.92,88,3.9,88,67,78,77,476.42
USHolidayDates,148.5,87,11.1,95,67,78,82,33.29
FrenchAddressVerification,151.0,89,1.9,96,60,100,74,45.33
jobsService,251.5,86,12.7,86,67,89,72,77.0
Hill,215.5,78,6.9,79,73,89,84,79.0
PurchaseOrder,131.71,65,2.1,65,73,89,80,1.35
sugarsoap,113.75,8,9.2,9,67,78,72,3.85
AnalysisWSAppLabImplService,329.7,85,1.8,86,53,89,66,84.48
PixelsToXYService,182.0,92,15.7,97,67,78,72,54.0
aotm,186.0,93,10.5,94,73,78,80,56.0
freakService,259.0,97,1.2,99,58,100,75,7.2
Admin,152.56,94,17.7,98,73,78,80,18.0
BasicAddressMatch,84.0,91,12.5,97,67,78,82,2.0
CodiceFiscale,196.83,75,1.1,75,73,78,84,36.16
OTSZip,561.5,91,6.4,91,73,78,62,319.0
FSCWarrantyClaimManagement_WebServices_TranslationToolService,571.0,83,8.4,84,67,89,72,4.0
XFormWebService,124.17,94,2.1,98,73,100,80,30.84
service_test,1074.3,14,3.1,14,60,78,69,4.72
DOTSFraudProtection,108.8,90,18.1,97,73,78,80,0.8
AnalysisWSAppLabImplService,287.22,85,3.5,86,53,89,66,101.05
Service1,210.79,89,11.5,96,67,100,77,5.61
vrnaevalService,315.0,100,1.0,100,67,100,82,39.6
AnalysisWSAppLabImplService,223.83,92,10.8,97,53,89,66,39.74
cpgreportService,217.8,90,1.3,96,73,100,84,7.4
AMIWebServiceService,210.25,78,8.8,78,67,89,72,54.75
kSMSSoap,189.57,43,3.0,44,73,89,75,6.0
LandmarkService,116.5,56,7.0,57,73,100,80,1.75
Presidential Election Results 2004,1041.0,83,12.8,84,73,89,75,5.0
Util,939.7,98,2.4,99,73,78,80,481.1
OA_DGV,47.56,62,7.5,63,67,89,72,1.81
wsdl,211.0,83,13.7,84,67,89,72,28.0
fuzzproService,251.8,94,1.9,98,67,100,82,37.8
XigniteQuotes,402.78,87,6.9,95,60,78,74,132.63
bonjourwsdl,231.0,83,19.6,84,83,89,91,8.0
WSUser,299.36,99,9.7,100,67,100,77,0.93
unionService,204.4,92,1.9,97,73,100,84,6.2
ValidationService,81.5,89,15.0,96,73,100,84,1.0
edit__descseqService,243.07,89,4.6,89,53,89,66,59.53
BarCode,512.0,93,10.4,98,73,78,84,64.0
protseq,77.9,91,17.1,97,73,78,62,20.57
LandmarkService,491.0,91,4.2,97,73,100,80,23.5
OTNHelloWorld,379.0,63,5.6,63,73,78,88,18.67
prettyseqService,208.8,94,1.9,98,73,100,84,6.6
AccountServices,135.25,78,3.4,79,73,78,84,1.5
IXMLWSservice,324.44,31,4.9,32,60,78,83,123.94
LoggingService,162.0,98,13.0,100,73,89,75,1.0
AnnotateService,160.0,83,25.7,84,78,89,89,3.0
SnowReport,765.0,99,16.5,100,73,100,80,6.0
EHCIntegrationService,227.0,97,15.7,99,80,100,87,3.0
HoroscopeService,113.0,92,28.4,97,80,89,87,6.0
WSDLInteropTestDocLitService,235.25,94,8.1,98,73,78,80,93.5
PermitPlace,98.25,90,1.7,96,73,100,80,2.25
plotconService,305.4,89,1.4,96,50,100,72,40.0
Files,112.83,98,4.1,100,73,100,84,45.16
DOTSFastTax,103.4,85,18.8,95,73,78,80,0.4
CasGroups,125.45,59,8.6,60,73,78,84,58.45
UpdatesService,1360.0,83,10.4,84,83,89,91,3.0
MSIT_MedStudentResidentValidation,120.0,97,11.9,99,73,78,84,57.0
AnalysisWSAppLabImplService,256.39,85,5.1,86,53,89,66,77.13
WSDLInteropTestDocLitParameters,133.67,96,8.7,99,73,78,80,0.67
AnalysisWSAppLabImplService,296.57,85,2.7,85,53,89,66,95.09
WSDLInteropTestRpcEncService,116.0,89,12.9,89,67,78,72,1.5
GetTradingConditions,216.27,52,5.4,52,67,67,77,88.1
DealerLocator,163.0,90,20.1,97,58,78,75,1.0
AnalysisWSAppLabImplService,272.43,85,1.9,86,53,89,66,69.39
notification,219.0,99,16.4,99,80,100,83,1.0
bidlistconnection_web_services,514.5,86,1.4,95,73,78,62,15.0
SecureLogin,64.0,83,24.7,84,78,89,89,3.0
IT_x0040_Service_x0020_Webservices,256.0,91,14.9,97,80,89,65,69.0
CursBCE,356.5,93,10.3,98,73,100,84,1.0
embossversionService,386.4,100,3.6,100,73,100,84,4.8
infoalignService,299.2,100,1.4,100,67,100,82,41.8
AmazonSearchService,75.13,20,4.4,20,60,78,79,5.17
XWebLead,123.7,93,15.9,98,67,100,82,0.7
SesameService,232.83,46,4.9,47,78,89,89,11.0
Service,373.08,66,2.3,67,80,89,83,50.0
AnalysisWSAppLabImplService,411.83,85,0.4,86,53,89,66,142.96
bananaService,194.6,90,1.9,97,58,100,75,5.4
showalignService,278.0,94,12.5,98,73,100,84,8.6
fconsenseService,267.8,99,4.0,100,73,100,84,41.2
TargetServiceBinding,1674.0,55,0.8,56,67,78,85,1005.4
ICD9,846.0,87,6.8,96,73,78,84,20.2
SIMPS,397.0,88,1.4,89,60,100,74,169.67
EnvioSMS,174.17,88,13.7,96,73,78,84,18.84
TGL_x0020_Web_x0020_Services_x0020_v1.0,120.0,97,4.9,99,80,100,87,1.67
ThesaurusService,153.5,93,12.7,98,73,100,80,4.0
PropertyInformation,141.25,59,0.8,59,53,89,66,34.25
AnalysisWSAppLabImplService,282.0,85,3.7,86,53,89,66,69.7
DMReporting,154.1,53,8.6,54,67,89,77,72.62
Compound1,570.5,99,8.3,99,67,100,83,484.0
CalcService,278.75,86,9.2,95,83,89,91,1.75
WSDBFetchServerLegacyService,136.71,76,2.8,76,60,89,69,11.57
vrnainverseService,208.6,89,0.8,96,67,100,82,42.0
GoogleSearchService,134.33,97,6.9,99,73,78,84,8.66
DNGatewatWebServiceService,733.08,30,4.4,30,73,78,84,1.33
EmailVerNoTestEmail,95.38,62,13.7,62,73,78,80,55.88
VilibidVilibor,378.29,96,9.6,99,80,78,83,8.58
IPHelpers,142.0,97,20.8,99,73,100,84,2.0
ForumSecure,111.33,95,11.0,99,67,78,77,31.8
interop2,137.71,79,2.4,80,67,78,82,9.21
XWebBlog,136.86,87,1.8,96,67,100,82,1.15
updater,782.0,100,16.0,100,80,100,87,2.0
GuidGenerator,57.0,98,34.6,100,73,100,84,1.0
Cryptarithm,175.0,86,15.1,86,67,89,77,47.5
bibiwsImplementationService,178.75,56,8.4,56,60,89,69,4.0
einvertedService,208.4,94,1.1,98,73,100,84,9.2
BINDService,261.0,36,0.9,37,60,89,69,13.67
BusinessOrGovernmentalLookup,179.0,85,1.1,95,60,100,74,47.0
USHolidayService,143.6,98,16.7,100,73,78,62,34.4
FullCongoBuy_servoce,77.43,42,5.5,43,78,89,89,3.29
CurrencyConvertor,648.0,92,0.6,97,73,78,84,3.0
DOTSTimeZoneAppend,104.0,87,18.5,95,73,78,80,1.0
recoderService,240.6,86,1.2,95,73,100,84,11.0
TerraService,330.19,92,8.6,97,67,100,77,17.13
wsReqSender,4740.76,93,0.8,98,67,78,82,23.14
Testtool,142.0,96,29.3,99,73,100,84,17.0
SMSMessagingService,102.2,90,3.3,97,73,100,80,2.2
VersionService,165.0,83,27.0,84,83,89,91,2.0
geographyRequests,115.0,86,8.7,86,73,78,84,2.0
AnalysisWSAppLabImplService,256.96,85,4.5,86,53,89,66,81.0
megamergerService,227.0,92,15.0,97,73,100,84,6.6
Query,568.6,54,1.3,54,67,89,72,404.6
UDDIBusinessFinder,329.5,92,3.6,97,73,78,84,13.0
vrnasuboptService,349.8,92,1.4,97,67,100,82,39.4
ExecutablePackage,119.0,83,10.7,84,73,89,80,1.0
PayPalAPIInterfaceService,429.38,20,1.0,21,42,78,72,141.0
K4TAirReservationsWS,177.0,88,18.5,96,73,78,80,11.0
SudokuSolverWS,127.5,78,8.4,78,73,89,80,6.5
Service,464.0,67,2.2,67,80,89,83,38.42
getMapwsdl,392.5,46,5.6,47,73,89,75,1.5
AnalysisWSAppLabImplService,371.35,87,1.4,88,53,89,66,126.61
DimeInterop,144.83,91,4.0,92,67,78,66,6.5
dbEMSW2,214.8,91,15.4,97,73,89,62,11.0
Tiscali_x0020_Messenger_x0020_Services,2801.56,96,2.0,99,73,78,75,8.89
Remember_x0020_God,61.5,72,16.1,72,73,67,84,6.0
GoogleSearchService,118.33,91,11.1,97,73,78,84,7.0
OSSIWS,303.33,73,3.7,74,73,78,84,0.33
GLMService,248.81,28,8.4,30,42,78,74,4.81
PhoneNotify,86.27,55,12.0,55,60,78,69,45.25
Public,287.07,94,8.3,98,67,89,58,11.36
PegsTourService,232.0,85,12.8,95,78,78,91,5.0
Icon,172.57,90,9.7,97,67,100,66,10.24
CourseRegistration,83.0,91,19.0,97,80,100,83,1.0
IAddress3service,397.0,56,5.5,56,67,78,85,50.0
AWSECommerceService,62.05,72,10.2,73,67,100,77,6.05
Proximity,280.5,52,0.8,52,67,89,72,163.5
SOAPFaultService,270.5,95,19.1,98,78,89,89,4.5
Lists,139.2,40,5.5,40,60,78,54,18.38
AddressFinder,155.83,92,1.1,92,73,100,80,5.66
est2genomeService,231.6,96,14.0,99,73,100,84,10.6
SearchMusicTeachers,132.5,90,2.3,97,73,78,62,18.0
Research,2204.38,66,0.7,66,73,78,84,2050.13
ImageryMetaDataService,128.33,94,4.5,98,73,100,80,26.33
Interactive,157.0,90,22.9,96,73,100,80,1.0
XarayaSoap,43.0,72,15.2,72,73,78,84,4.5
DemographixQuery,93.3,60,13.4,61,73,67,84,31.4
HomeWorkService,2175.17,47,2.3,48,73,100,84,1.84
Zip,659.5,97,4.7,99,73,100,87,2.0
pepstatsService,218.6,93,1.1,98,73,100,84,5.4
VizieRService,1104.67,47,3.1,47,83,89,91,29.84
FullerData_x0020_Fortune_x0020_Cookie,117.5,88,1.4,96,73,78,84,1.0
LetterSoup,180.0,95,14.6,99,73,100,84,23.5
IOremGeocoderservice,117.0,83,23.3,84,67,89,82,4.0
InsumaFocus,186.0,93,5.5,98,73,78,80,1.33
_Get,201.48,53,6.7,54,67,67,82,98.35
ccydemo,104.0,90,3.4,96,80,78,87,39.0
AnalysisWSAppLabImplService,290.3,86,4.4,86,53,89,66,97.47
SerClsPeticionSOAPTPVPCservice,531.0,72,8.8,72,83,89,93,7.0
Api,4845.67,94,1.7,95,73,100,80,24.34
EmptySA,120.0,85,34.4,95,83,89,91,1.0
IMucsService,369.4,61,6.9,61,73,89,75,29.6
prophetService,242.4,89,1.1,96,73,100,84,7.6
RecommendationService,223.5,72,11.9,72,73,89,75,8.0
AmazonSearchService,328.67,21,3.7,21,60,78,79,10.43
LDAPService,459.0,98,9.5,100,73,89,80,3.0
Calendar,298.0,83,26.5,84,83,89,91,3.0
LottoDrawings,275.5,71,7.2,72,78,89,89,124.5
CommandService,93.37,96,13.5,99,67,89,58,41.66
CogoService,78.0,100,35.3,100,67,78,72,1.0
AnalysisWSAppLabImplService,294.04,85,5.2,86,53,89,66,92.56
seqretsplitService,197.4,99,1.1,100,73,100,84,9.8
ErrorReporter,603.5,85,10.7,86,73,89,84,473.5
SecureLogin,65.0,83,24.3,84,78,89,89,4.0
Sisu,440.06,91,7.0,97,60,89,69,182.3
elewebdir,184.0,100,12.1,100,80,78,87,1.0
QuranService,665.67,63,7.7,63,89,100,93,9.34
RouteCalSrv2Service,636.25,56,4.8,56,67,78,72,2.0
GoogleSearchService,121.0,91,7.9,97,73,78,84,10.0
palindromeService,227.4,89,1.1,96,73,100,84,7.6
biosedService,210.6,88,0.7,96,73,100,84,6.6
ServicioNomenclator,320.8,69,1.5,70,73,67,84,31.5
HR-XML_x0020_Validation_x0020__x0028_2006-02_x0020_release_x0029_,166.63,99,9.6,100,67,100,82,33.55
GtsInterfacesService,84.0,95,22.4,99,50,89,77,1.0
octanolService,311.8,93,12.1,98,58,100,75,7.8
MapImage,415.93,95,7.3,95,67,100,77,10.29
IDEC_GeoServeis,839.5,56,3.1,57,73,89,75,78.5
BasicAddressMatch,102.0,91,9.2,97,67,78,82,1.0
locationRouting,117.0,85,24.5,95,73,100,80,30.0
XigniteTools,98.67,91,18.6,97,67,78,77,0.67
PhoneService,389.0,84,1.0,84,67,89,82,289.0
AnalysisWSAppLabImplService,338.87,86,2.5,86,53,89,66,97.09
GlenXMLService,173.0,89,5.1,90,73,89,62,102.0
WSDLInteropTestRpcEncService,626.75,66,4.3,67,73,78,84,482.75
QueryCheckService,334.0,89,14.3,96,73,78,84,42.0
Interop,563.0,80,2.3,80,53,67,76,7.0
MNOAccessService,235.17,56,1.5,58,73,89,75,33.17
ftreedistService,271.0,93,3.9,98,73,100,84,44.6
vrnacofoldpfService,379.2,96,1.1,99,67,100,82,44.4
Mapping,1069.5,71,3.0,72,83,89,91,744.0
Dispenser,335.89,36,7.1,37,73,78,83,4.78
AccountService,181.5,71,1.5,72,67,89,72,9.0
Typograf,211.0,87,24.6,96,73,100,84,1.0
Html2XmlServices,168.17,93,14.2,98,73,78,62,18.5
RealTimeStockQuotes,181.12,95,11.3,99,53,100,71,37.41
Servicio_Estadistica,168.33,87,1.5,96,73,89,62,0.66
ServicioRouting,184.5,73,3.2,74,73,67,80,1.5
seealsoService,396.6,87,1.3,95,73,100,84,3.4
Main,152.45,96,13.2,99,67,78,77,6.09
vectorstripService,281.6,95,13.9,99,73,100,84,7.0
restrictService,294.6,94,13.0,98,73,100,84,8.4
Beheer,187.75,64,8.1,65,73,78,75,63.0
interop2C,91.0,85,28.0,95,60,89,79,1.0
oddcompService,213.0,85,1.8,95,73,100,84,8.2
rbac_serverService,49.0,72,21.6,72,78,89,89,2.5
CSearch,184.67,73,2.7,74,73,89,80,40.84
whichdbService,213.4,98,4.0,99,73,100,84,6.0
Service1,2123.0,100,8.8,100,73,100,84,4.0
FmWS,327.86,94,6.3,98,67,100,77,4.22
iMobilWS,179.5,98,8.0,100,80,100,87,0.5
AWSECommerceService,243.0,89,7.0,90,67,100,77,49.11
RandomDirectory,378.0,83,17.8,84,83,89,91,15.0
wsDice,139.5,95,3.2,98,73,78,80,27.5
NewsService,837.25,78,5.7,78,73,89,80,55.0
SOAP,189.0,83,27.6,84,78,89,89,1.0
utils_database_indexing__dbigcgService,236.3,90,4.5,90,53,89,66,56.97
productPortalWS,180.36,85,10.8,95,73,100,75,13.0
ExPtLinkSampleService,255.0,86,19.5,87,83,89,91,11.0
GeoCode_Service,2262.33,63,2.9,63,73,89,75,5.66
FlightHistoryService,299.0,90,14.9,96,73,100,80,109.5
XarayaSoap,42.5,72,14.1,72,73,78,84,3.5
OECD.Stat_x0020_SDMX_x0020_web_x0020_service,332.25,78,5.9,78,73,89,88,140.25
IMSIVORY,634.4,92,2.8,97,80,100,87,41.2
DOTSGeoPinPoint,138.5,100,2.0,100,73,78,84,2.0
cweather,49.43,42,10.6,43,73,78,62,6.0
WSDLInteropTestDocLitService,1177.5,98,2.5,98,80,89,83,1083.0
OD_CB,42.64,64,6.1,64,67,89,72,1.78
WebServices,136.25,78,3.2,79,73,78,84,19.25
periodictable,201.5,99,1.0,100,73,78,84,46.0
Geolizer,214.0,100,26.7,100,73,78,88,2.0
GoogleSearchService,127.33,100,6.9,100,73,78,84,8.66
wsArrayList,66.5,72,13.7,72,80,89,87,5.5
PhoneValidator,597.5,98,3.7,100,60,100,74,43.5
ValidateService,115.0,72,12.9,72,83,89,91,4.5
digestService,255.0,87,1.2,95,67,100,82,41.6
EmailVerify,126.0,99,2.4,100,73,78,84,2.0
AmazonSearchService,63.83,19,5.1,20,60,78,79,3.92
DOTSFraudProtection,130.0,94,15.5,98,73,78,80,1.2
ACCLIPServiceService,251.5,88,4.2,96,60,78,69,141.0
AnalysisWSAppLabImplService,300.96,85,3.2,85,53,89,66,85.26
PersonalizationService,256.43,90,7.1,97,67,100,82,20.52
sycoService,291.0,99,1.1,100,58,100,75,9.8
LeftNeighboursService,149.5,94,13.3,98,73,100,80,4.0
VinService,205.5,73,1.9,73,60,78,74,27.0
JanusSvc,501.79,28,4.8,28,73,67,80,88.36
SendPageService,350.5,86,12.0,86,73,89,84,55.5
sdm25,225.87,25,6.1,26,67,89,72,22.0
VTServiceProxy,128.8,98,11.6,97,73,100,84,4.39
DownloadService,344.0,95,23.2,98,73,100,80,18.0
ArticleService,579.5,78,6.0,78,67,67,82,397.25
pbx,2324.27,93,1.6,93,60,78,74,1591.09
caiService,192.0,98,1.3,100,73,100,84,14.0
msd_soap_service,132.18,13,9.0,14,33,78,59,6.57
CountryService,1529.0,72,5.3,72,83,89,91,6.0
HelloService,4098.0,97,4.7,98,80,100,87,1.0
InteropTestExtensibilityRequired,103.0,94,36.6,98,80,100,87,1.0
Service1,84.0,91,30.9,97,73,89,62,21.0
Interop,130.2,62,1.9,62,53,67,71,5.53
TerraService,520.5,92,6.5,97,67,100,72,19.25
TRMDemoBPService,339.0,87,11.7,95,67,78,72,48.0
eBayWatcherService,107.0,83,27.6,84,83,89,91,9.0
SportingGoodsFinder,130.5,86,7.9,86,73,78,84,2.0
wsTravelService,1783.25,93,1.9,93,53,67,50,14.25
MonsterBusinessGatewayService,312.43,88,9.6,96,72,78,89,16.36
AnalysisWSAppLabImplService,277.78,86,3.2,86,53,89,66,68.87
WSCitationImplService,173.0,100,18.3,100,73,100,80,27.0
SCADA_LM,38.0,71,1.9,71,67,89,77,0.88
PlaceFinder,214.75,57,1.3,58,67,89,72,147.25
TerraService,304.44,97,9.2,99,67,100,77,9.0
WSLoggildingar,152.5,86,4.5,87,73,78,84,2.0
InsertRelation,730.2,86,3.4,95,73,89,84,47.8
Service,398.17,66,2.8,66,80,89,83,70.75
WitwService,505.0,89,7.8,96,83,89,91,32.67
CRA_clima_GSRad,183.28,57,7.3,59,67,89,77,35.5
IDutchservice,168.0,83,21.6,84,78,89,89,5.0
SentencesService,148.0,94,17.1,98,73,100,80,2.5
cutseqService,208.0,92,1.1,97,73,100,84,9.2
pinger,100.14,92,3.2,97,80,100,87,7.71
ConvertCSharp2VBService,119.0,95,31.3,98,73,100,84,18.0
cuspService,301.8,98,1.2,100,73,100,84,8.2
GoogleSearchService,145.0,85,6.8,95,73,78,84,9.0
MSN,94.67,98,4.7,99,73,100,84,16.34
GetNodes,1648.5,74,3.8,74,83,89,91,265.5
codcopyService,258.0,92,3.2,97,73,100,84,32.4
WsdlContractFirstService,357.33,97,0.9,99,73,100,80,1.66
featureDetails,78.0,100,10.0,100,80,78,65,1.0
Award,124.67,85,16.6,95,73,78,88,48.34
supermatcherService,317.0,93,12.1,98,73,100,84,10.6
lindnaService,443.0,98,10.1,100,58,100,75,5.8
FaxMessagingService,71.75,59,1.2,60,67,100,77,4.5
ServiceOverviewService,162.0,100,12.4,100,73,100,80,5.0
ZacksConsensus,470.0,99,0.5,100,60,100,79,14.0
fuzznucService,190.0,95,1.1,98,73,100,84,6.0
shuffleseqService,218.8,89,1.4,96,73,100,84,9.2
SmsGatewayService,724.82,99,4.7,100,60,89,69,13.53
interop2B,97.0,90,7.3,91,73,78,84,2.2
MaranServiceService,146.5,72,14.2,72,83,89,91,3.5
Glide,432.0,86,8.8,95,80,100,86,1.29
newseqService,261.6,91,1.1,97,73,100,84,5.4
SalesService,266.0,83,19.2,84,83,89,91,8.0
ResearchService,142.5,94,6.8,98,73,78,84,12.5
stretcherService,292.2,90,12.3,97,73,100,84,12.4
EmailVerify,575.5,86,6.4,95,67,100,82,1.0
RadioMallWS,3111.67,99,2.1,100,67,100,77,4.34
XarayaSoap,40.0,72,14.0,72,73,78,84,2.0
BINDService,266.83,36,0.9,37,60,89,69,15.91
KpiReport,1275.25,56,3.0,57,67,89,72,88.75
GoogleSearchService,114.0,86,11.3,95,73,78,84,6.33
BlogService,69.33,95,19.4,99,67,78,77,25.22
WSDLInteropTestDocLitService,109.0,90,24.1,97,73,67,84,2.0
SvnAdmin,263.0,83,13.2,84,67,100,82,104.0
GroupsFinderService,134.0,83,26.8,84,78,78,89,4.0
XigniteGE,374.0,88,10.4,96,67,78,77,0.67
AnalysisWSAppLabImplService,220.96,87,11.1,95,53,89,66,40.44
RetHeaderService,121.0,98,22.3,99,73,100,84,3.0
getJoke,207.0,99,29.0,100,80,100,87,2.0
tcodeService,197.0,95,0.8,98,58,100,75,6.0
extractseqService,257.8,92,1.1,97,73,100,84,8.2
ESVService,334.71,43,4.4,43,73,89,75,14.85
Exchanges,207.69,89,12.6,96,53,100,71,27.61
eFetchService,180.0,83,13.5,84,73,78,84,7.0
Service1,151.0,93,3.7,98,73,89,62,31.5
VocabularyTermsService,1462.0,83,9.9,84,83,89,91,3.0
XWeb1003Port,603.54,31,1.7,32,78,78,91,130.85
Statistics,65.0,99,31.6,100,80,89,65,21.0
hmomentService,200.0,87,1.2,96,58,100,75,8.6
AddressBookService,227.0,83,23.9,84,50,89,66,111.0
zbozi,268.11,96,8.3,99,67,78,58,0.72
AnalysisWSAppLabImplService,319.83,84,1.1,84,53,89,66,108.96
SearchService,103.67,97,4.7,99,73,100,75,2.0
GeoAddress,306.2,95,9.8,99,73,78,80,21.2
WhiteYork_x0020_Hosting_x0020_Usage_x0020_Service,102.0,86,17.3,86,80,89,87,59.5
helixturnhelixService,243.6,85,1.9,95,73,100,84,7.0
hts,413.62,99,8.9,100,80,89,83,2.0
transeqService,229.0,98,13.9,99,73,100,84,7.6
XarayaSoap,42.5,72,13.5,72,73,78,84,2.5
whatizit,383.25,94,6.1,98,73,89,75,46.75
restoverService,273.6,88,13.0,96,73,100,84,7.4
s_news,1072.75,78,3.8,78,80,89,87,42.5
QueryServiceService,133.0,100,7.7,100,60,89,69,48.25
ProductInfo,69.71,89,3.5,96,80,100,83,0.42
wordmatchService,217.4,87,15.1,96,73,100,84,7.2
IXMLWS2service,332.11,31,4.5,31,60,78,83,118.67
EncryptPointService,664.0,83,11.4,84,53,89,66,2.0
MathService,2457.5,96,2.0,99,73,78,84,1.5
chipsService,328.6,86,1.7,95,73,100,84,9.2
Proverbs,130.25,78,9.4,79,73,89,84,4.0
StockHistoryService,126.0,83,12.7,84,73,78,84,17.0
UpsValidation,248.0,95,23.8,98,73,89,62,1.0
GtsInterfacesService,86.0,98,20.7,100,50,89,77,3.0
Conversor,511.25,77,4.7,78,73,89,84,269.25
backtranambigService,252.0,93,0.7,98,67,100,82,39.6
eUtilsService,147.0,94,27.0,98,89,78,93,3.0
LanguageDictionary,155.75,90,13.8,97,73,78,84,15.25
equicktandemService,232.2,87,2.2,95,73,100,84,7.8
redataService,383.2,98,2.1,100,73,100,84,6.2
GoogleSearchService,120.0,99,7.4,100,73,78,84,10.33
BlastbtService,120.83,64,5.4,65,73,89,75,69.16
splitterService,257.4,89,13.9,96,73,100,84,11.6
Climate Data,368.0,61,1.0,62,53,89,66,202.82
SMSWS,785.0,83,10.8,84,83,78,91,46.0
countryip,258.5,78,10.7,78,73,89,84,2.25
AddressManager,150.17,91,18.1,92,73,100,80,4.84
OTNDeptEmp,3273.75,84,1.6,85,73,78,88,11.13
XigniteHistorical,357.35,92,7.3,97,60,78,74,2.1
DOTSGeoPhone,102.0,90,18.6,97,73,78,80,1.0
search,58.0,95,16.0,98,73,78,80,1.0
EHCIntegrationService,275.0,72,11.8,72,83,89,91,9.0
prophecyService,297.8,91,0.9,97,73,100,84,6.4
emowseService,222.6,85,15.6,95,73,100,84,6.0
AnalysisWSAppLabImplService,221.48,90,10.9,97,53,89,66,37.26
searchService,108.67,88,5.2,88,73,89,75,19.67
acdcService,225.8,97,3.4,99,73,100,84,45.4
XigniteTools,126.83,100,15.7,100,67,78,77,1.0
WSDLInteropTestListService,134.0,97,29.9,99,73,78,84,10.0
ExampleService,242.5,62,6.1,63,73,89,75,5.12
AnagramService,523.75,94,6.9,95,73,100,80,64.5
ContainerTrackingWebService,335.5,78,3.6,79,73,78,80,81.0
SympaSOAP,994.26,30,2.8,30,67,78,82,88.47
WitwService,541.0,100,21.6,100,83,89,91,16.0
ContentFinder,146.88,92,13.4,93,73,78,75,11.88
sigcleaveService,223.2,89,2.2,96,73,100,84,6.2
VbidasService,146.83,85,2.1,95,83,89,91,95.58
retsinfoService,154.0,71,14.4,72,73,89,80,5.5
HomeworkService,161.0,72,14.0,72,83,89,91,5.0
CDASWS,122.27,53,6.5,53,67,89,72,81.27
BGTBoundaryGeocoder,1284.0,94,8.2,98,67,100,82,1236.0
NycAddressService,68.0,97,5.1,99,73,89,84,1.0
SeikaCodePublish,324.5,95,3.9,99,73,78,75,68.0
Interop,119.0,61,2.9,62,53,67,71,5.0
AnalysisWSAppLabImplService,302.3,85,3.4,85,53,89,66,115.43
GeocodeService,82.0,72,13.8,72,67,89,72,4.5
consService,491.8,90,9.8,96,73,100,84,12.0
XarayaSoap,46.0,72,15.4,72,73,78,84,3.0
GBEAWHolidayDates,128.31,91,12.4,97,67,78,82,20.8
TraceFinder3BPService,629.0,92,2.1,97,50,78,66,15.0
tmapService,206.4,94,2.4,98,58,100,75,7.6
InteropTestHeaders,109.0,96,15.1,99,60,89,79,1.0
pscanService,208.6,88,1.2,96,73,100,84,8.6
AnalysisWSAppLabImplService,239.22,85,7.7,86,53,89,66,53.22
X3WS,72.25,89,10.1,89,78,78,89,2.75
Service1,281.39,61,6.1,61,67,78,72,59.06
wbs_publicservicesService,140.8,90,5.6,91,60,89,69,13.4
MathService,136.38,70,4.8,70,73,89,84,5.88
GetPersonInfoService,632.0,72,13.1,72,78,89,89,122.5
CanadaAddressVerification,150.33,90,1.7,96,60,100,74,49.66
FrequenciesService,154.5,100,12.2,100,73,100,80,5.0
plotorfService,266.8,92,2.0,97,58,100,75,8.0
SearchVecerCom,317.25,78,2.8,79,73,78,84,36.75
AccountService,159.5,78,6.8,79,60,89,79,84.75
Service,194.17,73,6.5,74,73,89,84,13.5
VersionService,457.0,83,15.3,84,83,89,91,2.0
AnalysisWSAppLabImplService,287.26,86,5.1,86,53,89,66,96.56
ManageNumbers,405.0,85,6.5,95,73,89,62,16.3
listorService,254.4,98,1.3,99,67,100,82,35.6
Advanced,243.0,63,8.3,63,73,89,75,13.33
InterFax,138.06,100,11.0,100,60,78,69,2.06
Service1,247.8,99,6.5,100,73,89,62,1.2
CualEsMiIP,137.75,78,13.4,78,73,89,84,1.75
DataTypes,335.58,65,8.9,66,73,78,80,3.75
FlightScheduleService,329.5,91,16.3,97,73,100,80,128.5
Rapportage,127.68,59,8.5,60,80,78,83,3.41
XCShopService,510.0,100,13.9,100,73,100,80,1.0
ITempConverterservice,134.5,72,15.9,72,78,89,89,11.0
USDAData,3610.2,96,1.4,99,67,100,77,6.4
SeqReferenceInfoEJB,216.0,93,7.5,98,73,100,80,1.5
XigniteHoldings,308.45,87,9.3,96,67,78,72,0.9
USAddressVerification,126.0,94,1.9,98,60,100,74,37.67
Roll_x0020_Generator_x0020_Web_x0020_Service.,216.54,87,9.9,95,67,78,82,33.69
